Director,Genre(s)
Marco Pollini,['Comedy']
Will Dennis,['Comedy']
Keith Truesdell,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest', 'Documentary']"
Ian McCrudden,"['Arthouse', 'Drama']"
Scott Z. Burns,['Military and War']
Jofin T. Chacko,"['Horror', 'Suspense']"
Aigars Grauba,"['Action', 'Drama']"
Marc Caro,"['Comedy', 'Drama', 'Science Fiction', 'Suspense']"
 Jean-Pierre Jeunet,"['Science Fiction', 'Suspense']"
Mark L. Lester,"['Action', 'Adventure', 'Suspense']"
Kevin VanHook,['Horror']
Test Director,"['Comedy', 'Action', 'Drama']"
Sampath,['Comedy']
Howard McCain,"['Action', 'Science Fiction']"
Glenn Jordan,"['Comedy', 'Drama']"
Brock Riebe,"['Drama', 'Horror']"
Todd Haynes,"['Drama', 'Kids', 'Arts', 'Entertainment', 'and Culture']"
John Frankenheimer,"['Romance', 'Western']"
Chad Ferrin,"['Horror', 'Science Fiction']"
Marshall Cook,"['Comedy', 'Arthouse', 'Drama']"
Prajwal Panchangam,"['Drama', 'Suspense']"
Julian Jarrold,"['Comedy', 'Drama']"
Cameron Nugent,"['Comedy', 'Drama', 'Kids']"
Jon Jones,"['Action', 'Drama', 'LGBTQ', 'Romance']"
King Baggot,['Western']
Tommy Lee Jones,"['Drama', 'Western']"
Bud Pollard,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Documentary']"
 Del Lord,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Documentary']"
Robin Sheppard,"['Comedy', 'Drama', 'Horror']"
Guillermo Del Toro,"['Drama', 'Horror']"
Pedro Almodovar,"['International', 'Drama']"
Matthew Amos,['Music Videos and Concerts']
 Laura Vallis,['Music Videos and Concerts']
George Gallo,"['Suspense', 'Action', 'Drama']"
Eric Drath,"['Documentary', 'Special Interest', 'Sports']"
Todd Robinson,"['Drama', 'Suspense']"
Paul Schneider,"['Comedy', 'Kids', 'Drama', 'Suspense']"
Kasia Adamik,"['Action', 'Drama', 'Romance']"
 Agnieszka Holland,"['Action', 'Drama', 'Romance']"
Darnell Martin,"['Drama', 'Kids', 'Comedy']"
Douglas Elford-Argent,"['Action', 'Suspense']"
Adamo P. Cultraro,"['Action', 'Drama']"
Andrew Glazer,"['Documentary', 'Special Interest', 'Sports']"
Pedro Almodovar,"['International', 'Drama']"
Robert Iscove,"['Comedy', 'Drama', 'Suspense']"
Sreenivass Redde,"['Drama', 'Romance', 'Suspense']"
Danny Boyle,['Drama']
MIchał Kondrat,['Drama']
Shane Meadows,['Drama']
Rituparno Ghosh,"['Romance', 'Drama']"
M. A. Thirumugam,['Drama']
Ian White,['Drama']
Sergey Bondarchuk,"['Action', 'Drama']"
Stephen Poliakoff,"['Drama', 'Romance']"
Simon Curtis,"['Drama', 'Romance']"
Lewis Milestone,"['Drama', 'Military and War']"
Niall MacCormick,"['Drama', 'Romance']"
Stuart Orme,"['Action', 'Drama', 'Horror', 'Suspense']"
David Drury,['Drama']
John Woods,['Drama']
John Korty,"['Drama', 'Science Fiction', 'Suspense']"
Matt Cunningham,"['Horror', 'Suspense']"
 Erik Gardner,"['Horror', 'Suspense']"
Peter Werner,"['Drama', 'Action', 'Science Fiction', 'Suspense']"
Ersin Celik,"['Action', 'Drama']"
Dolph Lundgren,"['Action', 'Drama', 'Suspense']"
Miguel Morayta,['Horror']
Shubham Sanjay Shevade,"['Comedy', 'Drama']"
Laís Bodanzky,"['Comedy', 'Drama']"
Dewi Humphries,['Drama']
Nick Hurran,['Drama']
David Morrissey,['Drama']
Deseria Denelle,"['Drama', 'Romance']"
Sarik Andreasyan,"['Action', 'Science Fiction', 'Suspense']"
Rudolf Zehetgruber,"['Comedy', 'Kids']"
David Attwood,"['Drama', 'Suspense']"
Christopher Morahan,"['Drama', 'Comedy', 'Romance']"
Renee Chabria,['Drama']
Lyttanya Shannon,['Documentary']
Danny Boyle,['Drama']
Stephen Whittaker,"['Drama', 'Romance']"
Justin Chadwick,"['Drama', 'Suspense']"
Paul Levine,"['Drama', 'Romance', 'Suspense']"
Edmund Coulthard,"['Drama', 'Suspense']"
Larry Humphrey,"['Action', 'Drama', 'Special Interest']"
Paul Morrison,['Drama']
George Case,['Drama']
Mathew Kister,['Horror']
Wong Fei Lung,['Action']
Salifu Zakari,"['Drama', 'Romance']"
Gavin Millar,"['Drama', 'Romance']"
Guy Jenkin,['Drama']
Andy de Emmony,['Drama']
Conor McPherson,['Drama']
David Attwood,"['Drama', 'Suspense']"
Ben Gosling Fuller,"['Arts', 'Entertainment', 'and Culture', 'Romance']"
Melanie Aikenhead,"['Drama', 'Horror', 'Suspense']"
Antonia Bird,"['Drama', 'LGBTQ']"
Ulf Thomas,"['Documentary', 'Special Interest']"
Euros Lyn,['Science Fiction']
Harry Bradbeer,['Drama']
Paul Seed,['Drama']
Umut Dag,"['Action', 'Suspense']"
David Morrissey,['Drama']
Sri Raj Balla,"['Action', 'Drama']"
Eric Till,"['Fantasy', 'Kids', 'Suspense', 'Science Fiction', 'Drama']"
Masao KONNO,"['Comedy', 'Drama']"
Matthew Jacobs,"['Comedy', 'Drama']"
Rodrigo Garcia,"['Drama', 'Romance']"
Jeremy Lovering,['Drama']
Richard Cutting,"['Horror', 'Science Fiction', 'Drama']"
John Madden,"['Drama', 'Romance', 'Suspense', 'Comedy']"
David Attwood,"['Drama', 'Suspense']"
Colin Barr,['Drama']
Marco Hülser,"['Kids', 'Special Interest']"
Simon Curtis,"['Drama', 'Romance']"
Philip Saville,"['Drama', 'Horror', 'Suspense']"
Mélanie Laurent,['Drama']
Pawel Pawlikowski,"['Arthouse', 'Drama', 'Romance']"
Duane Clark,"['Comedy', 'Drama', 'Romance']"
David Avallone,['Action']
Kaveesh Shetty,"['Comedy', 'Romance']"
John Eyres,['Comedy']
Weiping Kaigen,"['Drama', 'LGBTQ']"
Michael Lansu,['Action']
Travis Cluff,"['Action', 'Drama', 'Suspense']"
Jonathan Butterell,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'LGBTQ']"
José Ramón Larraz,"['Horror', 'Suspense']"
Desmond Davis,"['Action', 'Drama', 'Suspense']"
Richard T. Heffron,['Drama']
ANGEL AMUZO MALEDO,['Drama']
Robbie Lopez,['Horror']
 Jayleen Perez,['Horror']
 Bron Theron,['Horror']
 Wade Hampton,['Horror']
Patrick Durham,"['Action', 'Science Fiction']"
Henry Levin,['Drama']
Abbas Raziji,['Drama']
R.L. Scott,"['Action', 'Drama']"
Robert Parrish,"['Action', 'Drama', 'Western', 'Romance']"
Sonia Kohli,['Horror']
George Amponsah,['Documentary']
Sreenivass Redde,"['Drama', 'Romance', 'Suspense']"
Swaroop Vaishali Balasaheb Sawant,"['Drama', 'Young Adult Audience']"
Nigel Bach,"['Horror', 'Suspense']"
Dillon Cameron,"['Comedy', 'Drama']"
Matt Patterson,['Horror']
Bill Bixby,"['Action', 'Comedy', 'Drama', 'Western']"
Michael Polish,"['Drama', 'Romance', 'Action', 'Adventure', 'Suspense']"
Fredric Hobbs,"['Horror', 'Suspense']"
B.R. Vijayalakshmi,"['Drama', 'Romance']"
WANG Lina,"['Arthouse', 'Drama', 'Kids']"
Ruairi Robinson,"['Horror', 'Science Fiction', 'Suspense']"
Nikolay Khomeriki,['Action']
Miranda July,"['Comedy', 'Drama']"
D.J. Caruso,"['Action', 'Drama', 'Suspense', 'Horror']"
Zak Knutson,"['Action', 'Comedy', 'Young Adult Audience']"
Ian Leese,['Documentary']
Craig R. Baxley,"['Action', 'Drama', 'Faith and Spirituality', 'Science Fiction']"
The GiggleBots,['Kids']
Sukesh Mijar,['Romance']
Gideon Quin,"['Action', 'Adventure', 'Horror']"
Kunihiko Yuyama,"['Animation', 'Anime', 'Kids', 'Action', 'Drama']"
Alan Metzger,"['Drama', 'Suspense']"
Tyler Maddox,"['Comedy', 'Kids']"
Surya,"['Romance', 'Drama']"
Ranjit M Tewari,['Action']
Sunil Bandyopadhyay,['Romance']
Robert Luketic,"['Comedy', 'Drama', 'Suspense']"
1,"['Animation', 'Kids', 'Action', 'Comedy']"
1,"['Animation', 'Kids', 'Action', 'Comedy']"
1,"['Animation', 'Kids', 'Action', 'Comedy']"
1,"['Animation', 'Kids', 'Action', 'Comedy']"
Daeil Kim,"['Drama', 'Horror', 'Suspense']"
Michael Curtiz,"['Comedy', 'Action', 'Drama']"
Oliver Frohnauer,['Documentary']
John Adams,"['Drama', 'Horror', 'Suspense']"
George Tillman Jr.,"['Comedy', 'Drama']"
Jonas Åkerlund,"['Music Videos and Concerts', 'Comedy', 'Drama']"
Taylor Wong,"['Action', 'Drama']"
Mark Jones,"['Horror', 'Suspense']"
Greg A. Sager,"['Drama', 'Horror', 'Suspense']"
Jake Jalbert,"['Action', 'Horror']"
CHRIS RODLEY,"['Documentary', 'Special Interest']"
Tom Shadyac,"['Comedy', 'Drama', 'Kids']"
Micaela Wittman,"['Comedy', 'Drama']"
 Arthur De Larroche,"['Comedy', 'Drama']"
Presley Paras,"['Comedy', 'Suspense']"
Joe Cornish,"['Action', 'Adventure', 'Science Fiction']"
Angie Black,['Drama']
Mark Blumberg,"['Comedy', 'Documentary']"
Jesús Enrique López Vargas,"['Arthouse', 'Horror', 'Science Fiction']"
 Athziri Morales,"['Arthouse', 'Horror', 'Science Fiction']"
 Brandon Ray Alba,"['Arthouse', 'Horror', 'Science Fiction']"
Bruno Mattei,['Action']
Bruno Mattei,['Action']
Taliaferro J. Alexander,"['Action', 'Animation']"
Kim Jin-min,"['Comedy', 'Drama']"
Ally Walker,"['Comedy', 'Drama']"
Morris D. Small,"['Action', 'Comedy', 'Suspense']"
Donna McRae,['Documentary']
 Michael Vale,['Documentary']
Kohl Glass,"['Suspense', 'Action', 'Horror']"
Dean Parisot,"['Action', 'Drama']"
Satyajit Ray,['Drama']
Venu Sriram,"['Drama', 'International', 'Action']"
Bharathiraja,"['Drama', 'Romance', 'Action']"
Vijay Krishnaraj,['Drama']
Norman Krasna,['Comedy']
Mustapha Khan,['Documentary']
Fred Olen Ray,"['Comedy', 'Romance', 'Kids', 'Action', 'Drama', 'Suspense', 'Adventure']"
Michael J. Nelson,"['Comedy', 'Science Fiction', 'Horror', 'Fantasy', 'Drama']"
Akim Macauley,['Drama']
David Glossberg,['Documentary']
Balu Chandrashekar,"['Action', 'Suspense']"
R. D. Narayanamurthy,"['Comedy', 'Romance']"
Siju Jawahar,['Romance']
Sakhil Raveendran,['Drama']
Richie Mehta,"['Drama', 'Science Fiction']"
Max Strand,['Suspense']
Eric Till,"['Fantasy', 'Kids', 'Suspense', 'Science Fiction', 'Drama']"
Victor Marin,"['Horror', 'Science Fiction']"
Andy Baybutt,"['Documentary', 'Drama', 'Special Interest']"
Nigel Bach,"['Horror', 'Suspense']"
Larry Yang,"['Comedy', 'Drama']"
Gideon P. SaRa,"['Drama', 'Suspense']"
Roger Christian,"['Action', 'Suspense', 'Young Adult Audience', 'Comedy', 'Horror']"
Dominga Sotomayor,"['Arthouse', 'Drama']"
Vincenzo Labella,['Faith and Spirituality']
Danny DeVito,['Comedy']
Armand Mastroianni,"['Drama', 'Horror', 'Adventure', 'Faith and Spirituality', 'Action']"
Ranjith Sankar,"['Drama', 'Suspense']"
Ranjith Sankar,"['Drama', 'Suspense']"
Denis Kryuchkov,['Action']
Eddie Romero,"['Comedy', 'Horror']"
Paul Kulak,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Derek Brown,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Franklin J. Schaffner,"['Drama', 'Romance']"
Justin Wilder Neese,['Drama']
Hugo Cardozo,['Horror']
Lewis Seiler,"['Arts', 'Entertainment', 'and Culture', 'Comedy']"
Iain Carson,"['Action', 'Science Fiction']"
Justin Galindo,"['Action', 'Suspense']"
Kari Skogland,"['Action', 'Drama', 'Suspense']"
Jenny Popplewell,['Documentary']
Arthur Wong,"['Action', 'Suspense']"
 Brandy Yuen,"['Action', 'Suspense']"
Eoin Macken,"['Comedy', 'Drama']"
Alex Gibney,"['Documentary', 'Special Interest', 'Music Videos and Concerts', 'Arthouse']"
Shane Kuhn,"['Comedy', 'Horror']"
 Brendan Cowles,"['Comedy', 'Horror']"
NARRA SIVANAGU,"['Action', 'Drama']"
Morgan J. Freeman,"['Arthouse', 'Comedy', 'Drama']"
Stephen Norrington,"['Action', 'Adventure', 'Horror']"
Raoul Martinez,['Special Interest']
 Joshua van Praag,['Special Interest']
Eros Puglielli,"['Action', 'Drama', 'Fantasy']"
Zachary Kerschberg,['Documentary']
 Patrick Pineda,['Documentary']
Alison McDonald,['Kids']
Joan Grossman,"['Arthouse', 'Documentary']"
 Paul Rosdy,"['Arthouse', 'Documentary']"
Robert Marcarelli,['Action']
Michael K. La Chiana,"['Drama', 'Horror', 'Suspense']"
Phil Stein,['Documentary']
Nathan Juran,"['Comedy', 'Fantasy']"
Arisil Moorthy,['Comedy']
Ameer,"['LGBTQ', 'Romance']"
Amir Valinia,"['Action', 'Horror', 'Science Fiction']"
Ivy Ho,"['Comedy', 'Drama', 'Romance']"
Daniel Armstrong,"['Horror', 'Science Fiction', 'Comedy']"
Sarah Adina Smith,"['Drama', 'Young Adult Audience']"
Giles Alderson,['Action']
Sonia Nassery Cole,"['Drama', 'Kids']"
Will Bigham,"['Comedy', 'Drama']"
Richard Roxburgh,['Arthouse']
Juan Piquer Simon,"['Adventure', 'Comedy']"
Dennis Dortch,"['Arthouse', 'Drama']"
Kar Lok Chin,"['Action', 'Adventure']"
Robert Quinn,"['Comedy', 'Drama', 'Horror']"
Ka-Wai Kam,"['Action', 'Comedy', 'Drama']"
Matt Tauber,['Drama']
Wayne Wang,"['Romance', 'Drama']"
Michael Davis,['Comedy']
Shiva Nirvana,"['Drama', 'International', 'Romance', 'Kids']"
Ian Iqbal Rashid,"['Comedy', 'Drama']"
Christoph Würzburger,"['Documentary', 'Special Interest']"
Aleksey Sidorov,"['Action', 'Drama', 'Military and War']"
Russ Parr,['Comedy']
Damon Santostefano,"['Comedy', 'Horror', 'Science Fiction']"
Julian Grant,"['Drama', 'Kids', 'Action', 'Adventure', 'Science Fiction']"
Andrew Loveday,['Action']
Banner venu films,"['Drama', 'Suspense']"
Tony Jaa,"['Action', 'Arthouse', 'Horror']"
 Panna Rittikrai,"['Action', 'Arthouse', 'Horror']"
Prachya Pinkaew,"['Action', 'Adventure', 'Horror']"
Fei Xing,"['Action', 'Adventure']"
Dan Stone,['Drama']
Joseph Losey,"['Drama', 'Suspense']"
Dzhanik Fayziev,"['Action', 'Kids', 'Science Fiction']"
Stephen Metcalfe,"['Comedy', 'Drama']"
Jim Hemphill,"['Drama', 'Horror', 'Suspense']"
Sesh Karthikeya,['Suspense']
D. James Newton,"['Action', 'Kids', 'Young Adult Audience']"
Takashi Miike,"['Action', 'Arthouse', 'Romance', 'Horror', 'Drama']"
 Takashi Hirajô,"['Action', 'Arthouse', 'Drama']"
Wych Kaosayananda,['Action']
Ashley Wilson,"['Comedy', 'Horror']"
Malcolm Clarke,['Drama']
Graeme Campbell,"['Action', 'Science Fiction', 'Suspense', 'Drama']"
David Anspaugh,"['Drama', 'Kids']"
Sheldon Larry,"['Drama', 'Suspense']"
Rachel Tucker,"['Action', 'Comedy', 'Suspense']"
 Nick Lawrence,"['Action', 'Comedy', 'Suspense']"
Shailendra Singh,['Drama']
K. S. Ravikumar,"['Drama', 'Romance', 'Comedy']"
Iqbal Durrani,"['Action', 'Horror']"
Giulio Petroni,"['Comedy', 'Western']"
Robert Greenwald,"['Special Interest', 'Drama']"
Durga P S,"['Action', 'Drama', 'Suspense']"
Gandhi Manivasagam,"['Action', 'Comedy', 'Romance']"
Tyler Savage,"['Drama', 'Horror', 'Suspense']"
Prakash Mehra,"['Action', 'Arts', 'Entertainment', 'and Culture', 'Drama']"
Kenya Moore,['Suspense']
George Montgomery,"['Action', 'Comedy']"
Barbara Wong,['Comedy']
Suresh Krishna,"['Action', 'Drama']"
St. Joseph Nwanze,"['Drama', 'Romance']"
Michael Schroeder,"['Action', 'Suspense']"
Matt Hartley,"['Action', 'Horror']"
David Burton Morris,"['Comedy', 'Drama']"
Kevin Booth,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Richard J. Perry,"['Comedy', 'Science Fiction']"
James Lemmo,"['Action', 'Drama', 'Suspense']"
Johnnie To,['Action']
Brett Kelly,"['Science Fiction', 'Western', 'Horror', 'Suspense']"
Tatsuya Ishihara,['Anime']
Charles Robert Carner,['Action']
Pablo Ferro,['Comedy']
Anand Menon,"['Comedy', 'Drama']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Bert I. Gordon,"['Comedy', 'Horror']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Milton Moses Ginsberg,"['Comedy', 'Horror']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Roger Corman,"['Comedy', 'Horror', 'Suspense']"
 Francis Ford Coppola,"['Comedy', 'Horror', 'Suspense']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Alan Gibson,"['Comedy', 'Horror', 'Suspense']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 George P. Breakston,"['Comedy', 'Horror', 'Science Fiction']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Ray Kellogg,"['Comedy', 'Horror', 'Science Fiction']"
Knox Hughes,"['Comedy', 'Horror', 'Science Fiction']"
 Ray Kellogg,"['Comedy', 'Horror', 'Science Fiction']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Joseph Green,"['Comedy', 'Horror', 'Science Fiction']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Tom Graeff,"['Comedy', 'Horror', 'Science Fiction']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Christy Cabanne,"['Drama', 'Suspense', 'Comedy', 'Horror']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Stephen Chiodo,"['Action', 'Comedy', 'Horror']"
 Nicholas Webster,"['Action', 'Comedy', 'Horror']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 George A. Romero,"['Comedy', 'Horror']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Harold P. Warren,"['Comedy', 'Horror']"
Jim Kunz,"['Comedy', 'Horror', 'Science Fiction']"
 Mel Welles,"['Comedy', 'Horror', 'Science Fiction']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Del Tenney,"['Comedy', 'Horror']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Vittorio Cottafavi,"['Action', 'Comedy', 'Horror']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Arch Hall Sr.,"['Action', 'Comedy', 'Horror']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 S.F. Brownrigg,"['Comedy', 'Horror', 'Suspense']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Monte Hellman,"['Comedy', 'Horror', 'Suspense']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Bernard L. Kowalski,"['Comedy', 'Horror', 'Science Fiction']"
D.J. Viola,"['Comedy', 'Horror', 'Suspense', 'Science Fiction', 'Action']"
 Roger Corman,"['Comedy', 'Horror', 'Suspense']"
Tony Randel,"['Drama', 'Suspense', 'Horror']"
Anjan Choudhury,['Drama']
William A Graham,"['Drama', 'Suspense']"
Chris Carson Emmons,"['Drama', 'Suspense']"
Catalina Molina,"['Horror', 'Suspense']"
Mark Benjamin,['Documentary']
 Marc Levin,['Documentary']
Zaza Urushadze,"['Action', 'Drama']"
Neil Diamond,['Documentary']
Elisa Amoruso,['Documentary']
magnolia,"['Arthouse', 'Comedy', 'Horror', 'Arts', 'Entertainment', 'and Culture', 'Suspense']"
Antoneta Kastrati,['Drama']
Eva Spreitzhofer,"['Comedy', 'Drama']"
Paul Barbeau,"['Drama', 'Suspense']"
Tasha Hubbard,"['Documentary', 'Special Interest']"
Zoe Jones,['Documentary']
Andrew Damon Henriques,"['Drama', 'Horror', 'Suspense']"
Jang Chang-won,"['Action', 'Suspense']"
Valerio Zanoli,['Comedy']
Stefano Vanzina,['Comedy']
Kris Kertenian,['Action']
Robert Greenwald,"['Special Interest', 'Drama']"
Boyapati Srinu,"['Action', 'Drama']"
Brian Connors,['Comedy']
Florenc Papas,['Drama']
Jose Mario Salas Boza,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Romance', 'Drama']"
Josh C. Waller,"['Action', 'Suspense', 'Drama']"
Marquise Lepage,['Documentary']
Joanna Bowzer,"['Comedy', 'Drama']"
 Tim Gagliardo,"['Comedy', 'Drama']"
 Barry Pollack,"['Comedy', 'Drama']"
 Tim Russ,"['Comedy', 'Drama']"
 Shae-Lee Shakleford,"['Comedy', 'Drama']"
Ryan Silva,"['Comedy', 'Drama']"
Sarah Harper,"['Action', 'Animation', 'Kids']"
Aaron Stephenson,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Isaac Halasima,"['Drama', 'Faith and Spirituality', 'Suspense', 'Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Bobby Lacer,"['Comedy', 'Kids']"
Christine Welsh,['Documentary']
Eddie Izzard,"['Arts', 'Entertainment', 'and Culture', 'Comedy', 'Special Interest']"
Randy Kent,"['Action', 'Horror']"
Arvi,"['Drama', 'Suspense', 'Science Fiction']"
Nizam Razak,"['Action', 'Animation', 'Kids']"
Shaina Feinberg,['Comedy']
Brian Farmer,"['Horror', 'Suspense']"
Stuart Paul,['Horror']
Sumit Das,['Drama']
Lewis Leslie,"['Action', 'Horror', 'Suspense']"
Ben DeJesus,['Documentary']
Collin Schiffli,"['Drama', 'Suspense']"
Pablo Behrens,['Drama']
Andreas Goldstein,"['Comedy', 'Drama', 'Romance']"
 Jakobine Motz,"['Comedy', 'Drama', 'Romance']"
Carl Gurevich,['Drama']
Ruben Preuss,"['Drama', 'Suspense']"
Evan Meszaros,"['Drama', 'Horror', 'Suspense']"
Maggie Greenwald,['Drama']
Nigina Sayfullaeva,['Drama']
Shakti Chidambaram,"['Comedy', 'Drama']"
K. Selva Bharathy,"['Comedy', 'Drama']"
Boaz Yakin,['Comedy']
Tony Bill,"['Drama', 'Comedy', 'Romance']"
Devon Bray,"['Comedy', 'Romance']"
Roland Emmerich,"['Action', 'Science Fiction', 'Suspense']"
Shiva Nirvana,"['Drama', 'International', 'Romance', 'Kids']"
John Beuchler,['Horror']
Jules Dassin,['Action']
Rodrigo Garcia,"['Drama', 'Romance']"
Gene Reynolds,"['Drama', 'Kids']"
Matthijs van Heijningen,"['Action', 'Adventure', 'Horror']"
Noah Baumbach,"['Arthouse', 'Comedy', 'Drama']"
Brandon Bergin,"['Action', 'Comedy', 'Kids']"
Alan Yuen,['Action']
Katt Shea,"['Drama', 'Young Adult Audience', 'Fantasy', 'Horror', 'Science Fiction']"
Ameir White,['Comedy']
Anthony Melton,['Horror']
 Ben Franklin,['Horror']
Don Medford,"['Drama', 'Military and War', 'Action']"
Fruit Chan,"['Action', 'Drama', 'Horror']"
John Pozer,"['Comedy', 'Suspense']"
Wes Anderson,"['Action', 'Adventure', 'Comedy']"
Bradley Battersby,"['Drama', 'Suspense']"
Takashi Shimizu,['Horror']
Michael Crichton,"['Action', 'Science Fiction', 'Romance', 'Suspense', 'Adventure', 'Western']"
Leste Chan,"['Action', 'Drama', 'Suspense']"
Mike Nichols,"['Action', 'Comedy', 'Military and War', 'Romance', 'Drama']"
Wolfgang Murnberger,"['Drama', 'Suspense']"
John Stainton,['Action']
Jacques Tourneur,['Horror']
Robert Greenwald,"['Special Interest', 'Drama']"
Ed Hunt,['Horror']
Winston Azzopardi,"['Horror', 'Suspense']"
John Madden,"['Drama', 'Romance', 'Suspense', 'Comedy']"
Michael Ritchie,"['Adventure', 'Comedy', 'Drama']"
Victoria Wood,"['Arts', 'Entertainment', 'and Culture', 'Drama', 'Romance']"
Joseph H. Lewis,"['Suspense', 'Western', 'Comedy']"
Erik Bloomquist,"['Comedy', 'Drama', 'Romance', 'Horror']"
Dean Tucker,"['Action', 'Drama', 'Suspense']"
Pierre Morel,"['Action', 'Drama']"
Hayley MacFarlane,"['Comedy', 'Kids']"
Martina Saková,"['Action', 'Comedy', 'Kids']"
Paul Maslansky,['Horror']
Paul Schneider,"['Comedy', 'Kids', 'Drama', 'Suspense']"
Will MacKenzie,['Action']
Robert Benton,"['Adventure', 'Drama', 'Western', 'Suspense']"
Roland Emmerich,"['Action', 'Science Fiction', 'Suspense']"
Giovanni Grimaldi,['Western']
Jeff Lieberman,['Horror']
Hakan Sahin,"['Arthouse', 'Drama']"
Michael A. Simpson,['Horror']
Guido Brignone,"['Action', 'Drama']"
Audrey Cummings,"['Horror', 'Science Fiction', 'Action', 'Comedy', 'Drama']"
Jim Wynorski,"['Action', 'Drama', 'Suspense', 'Horror', 'Science Fiction']"
Gordon Hessler,['Horror']
Michael Winner,"['Action', 'Drama']"
William Wesley,"['Action', 'Adventure', 'Horror']"
Sheng Ding,"['Action', 'Suspense']"
Oliver Stone,"['Drama', 'Suspense']"
George Archainbaud,"['Western', 'Special Interest', 'Comedy']"
John Eng,"['Western', 'Action', 'Arts', 'Entertainment', 'and Culture', 'Music Videos and Concerts', 'Special Interest', 'Animation']"
 Norton Virgien,['Animation']
P. J. Pesce,"['Action', 'Drama', 'Suspense', 'Comedy']"
 Ralph Hemecker,"['Action', 'Comedy', 'Drama']"
Marcus Lenz,"['Drama', 'Suspense']"
Paul W.S. Anderson,"['Action', 'Horror', 'Science Fiction']"
Paul W.S. Anderson,"['Action', 'Horror', 'Science Fiction']"
Branden Kramer,"['Drama', 'Suspense']"
Joel Coen,"['Drama', 'Comedy']"
  Ethan Coen,['Comedy']
Adam Larson Broder,"['Comedy', 'Drama']"
 Tony R. Abrams,"['Comedy', 'Drama']"
Roger Christian,"['Action', 'Suspense', 'Young Adult Audience', 'Comedy', 'Horror']"
Brian Targett,"['Horror', 'Suspense']"
Kunihiko Yuyama,"['Animation', 'Anime', 'Kids', 'Action', 'Drama']"
Jacques Kluger,"['Horror', 'Suspense']"
Philip Koch,['Drama']
Nitish Bhardwaj,['Drama']
Kapil Batra,"['Drama', 'Romance']"
George Archainbaud,"['Western', 'Special Interest', 'Comedy']"
Masaya Kato,['Horror']
Jeffrey Brown,['Drama']
Robert Rodriguez,"['Action', 'Drama', 'Suspense', 'Adventure']"
Eugene Levy,['Comedy']
George Archainbaud,"['Western', 'Special Interest', 'Comedy']"
Mark Rydell,"['Drama', 'Suspense']"
Robert Mickelson,['Comedy']
Christopher Auchter,"['Documentary', 'Special Interest']"
Tom McLoughlin,['Drama']
Dezso Magyar,"['Drama', 'Suspense']"
Adam Gierasch,"['Action', 'Comedy', 'Horror']"
Emmett Alston,['Horror']
Libor Adam,['Drama']
 Hana Hendrychová,['Drama']
Julie Cohen,"['Documentary', 'Drama']"
 Betsy West,"['Documentary', 'Drama']"
Horacio Alcalá,['Documentary']
Marina Andree Škop,"['Action', 'Comedy', 'Kids']"
 Dražen Žarković,"['Action', 'Comedy', 'Kids']"
Kevin Connor,"['Comedy', 'Drama', 'Action', 'Horror', 'Science Fiction']"
